date,window_start,actual_return,baseline_pred,selected_pred,ma_linear_pred,baseline_err,selected_err,ma_linear_err,baseline_correct,selected_correct,ma_signal_correct
2025-08-02,2025-07-01,-0.0274124781544009,0.0061791884961753495,0.0017259572280476426,0.0025485222314692163,0.03359166665057625,0.029138435382448542,0.029961000385870115,False,False,False
2025-08-03,2025-07-01,0.0308417096817741,0.00224414870996521,0.001427842303894066,0.0025505087938638617,0.02859756097180889,0.029413867377880036,0.02829120088791024,True,True,True
2025-08-04,2025-07-01,0.0633637143885297,0.0020876918937088856,0.001151940321552728,0.0025518155575775556,0.06127602249482081,0.06221177406697697,0.060811898830952144,True,True,True
2025-08-05,2025-07-01,-0.028794587423448,0.001684141945074217,0.001183811515246627,0.0025526470406229285,0.030478729368522216,0.029978398938694625,0.03134723446407093,False,False,False
2025-08-06,2025-07-01,0.019939990563959,0.006719894025661631,0.0018981586608908976,0.0025311647925984216,0.013220096538297367,0.0180418319030681,0.017408825771360575,True,True,True
2025-08-07,2025-07-01,0.0625434951126753,-0.0044241895278291365,0.0013260209920870933,0.002503699656391863,0.06696768464050444,0.061217474120588214,0.06003979545628344,False,True,True
2025-08-08,2025-07-01,0.0244034224492999,-0.0002659778767642488,0.0011301558740719978,0.002480770213126025,0.02466940032606415,0.0232732665752279,0.021922652236173876,False,True,True
2025-08-09,2025-07-01,0.0632817474990321,0.00969240028346832,0.0015336378974879822,0.002458433445847494,0.053589347215563785,0.06174810960154412,0.06082331405318461,True,True,True
2025-08-10,2025-07-01,-0.0022003353011864,0.007687332623684082,0.0011793087459826812,0.0024302000617393432,0.009887667924870482,0.0033796440471690814,0.004630535362925743,False,False,False
2025-08-11,2025-07-01,-0.0064056374200328,0.0019289653147159702,0.0016499220201677616,0.0023982859146787147,0.00833460273474877,0.008055559440200562,0.008803923334711514,False,False,False
2025-08-12,2025-07-01,0.0861038246341501,0.002649837588121334,0.0015131051880342865,0.002364675295094827,0.08345398704602877,0.08459071944611582,0.08373914933905527,True,True,True
2025-08-13,2025-07-01,0.0360169423925045,0.004983353441554166,0.0009026021792942035,0.002360694216119144,0.031033588950950333,0.03511434021321029,0.03365624817638535,True,True,True
2025-08-14,2025-07-01,-0.0437546896560291,0.006516743443129596,0.0014715712635152713,0.0023583563755819282,0.05027143309915869,0.04522626091954437,0.046113046031611024,False,False,False
2025-08-15,2025-07-01,-0.0237849107507586,0.00687831341364639,0.0018921895474679842,0.0023461279184731646,0.030663224164404992,0.025677100298226584,0.026131038669231766,False,False,False
2025-08-16,2025-07-01,-0.0031100515039045,-0.0009005868935412519,0.0014772017976175317,0.0023291734053591546,0.002209464610363248,0.004587253301522032,0.005439224909263655,True,False,False
2025-08-17,2025-07-01,0.0106392660767449,-0.001085940637845036,0.0013446055055158861,0.0023032826968052995,0.011725206714589936,0.009294660571229013,0.0083359833799396,False,True,True
